Flow_Duration,Total_Fwd_Packets,Total_Length_of_Fwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_s,Flow_Packets_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Bwd_PSH_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_s,Bwd_Packets_s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,CWE_Flag_Count,Average_Packet_Size,Fwd_Header_Length_1,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Max,Active_Min,Idle_Mean,Idle_Max,Idle_Min
-0.4161186780533145,-0.35435783355621736,-0.42644263395612686,-0.6392186258987741,-0.025882587867409896,-0.6690396980608032,-0.6096736152611841,-0.6613297965481756,-0.19870785273906144,-0.5882725199945332,-0.7053157656447474,-0.5657952573195528,-0.24828439670370972,-0.3248126169645382,-0.32961786946780525,-0.3452410779806681,-0.2369400269568759,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.4230445006639314,-0.3557695375293004,-0.3054304927313215,0.006717142727939385,-0.025882587867409896,-0.7019708221993293,-0.6656302834588801,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.6770587533850101,-0.4230445006639314,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.42644263395612686,-0.35794219020537904,-0.6672962384869799,-0.4738298401608538,-0.29803092885244503,-0.46564047386992874,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.41611852121364007,-0.35435783355621736,-0.42644263395612686,-0.6392186258987741,-0.025882587867409896,-0.6690396980608032,-0.6096736152611841,-0.6613297965481756,-0.19870785273906144,-0.5882725199945332,-0.7053157656447474,-0.5781964390455612,-0.2605912025463335,-0.3248049712840509,-0.32961786946780525,-0.3452405805534703,-0.23654041294667935,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.4230445006639314,-0.3557695375293004,-0.3129462504984728,-0.01648046881067897,-0.025882587867409896,-0.7019708221993293,-0.6656302834588801,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.6770587533850101,-0.4230445006639314,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.42644263395612686,-0.35794219020537904,-0.6193644707348993,-0.4773200137185308,-0.29803092885244503,-0.46564047386992874,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.4161184166538571,-0.35435783355621736,-0.42644263395612686,-0.6392186258987741,-0.025882587867409896,-0.6690396980608032,-0.6096736152611841,-0.6613297965481756,-0.19870785273906144,-0.5882725199945332,-0.7053157656447474,-0.5848739984284758,-0.2672179441666235,-0.3247998741637261,-0.32961786946780525,-0.3452402489353384,-0.2362740036065483,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.4230445006639314,-0.3557695375293004,-0.31699319697682216,-0.028971490372422408,-0.025882587867409896,-0.7019708221993293,-0.6656302834588801,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.6770587533850101,-0.4230445006639314,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.42644263395612686,-0.35794219020537904,-0.6675951892214005,-0.4738298401608538,-0.29803092885244503,-0.46564047386992874,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.4161177631552138,-0.35435783355621736,-0.4279811968911967,-0.6505277818513767,-0.46958409416586566,-0.7202794112191143,-0.6096736152611841,-0.6683652199157093,-0.3193399387189301,-0.6054191141979077,-0.7053157656447474,-0.6650047111623432,-0.2661852052133491,-0.3248170769448225,-0.32961163240205,-0.34524049764893733,-0.23787245964733453,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887641269362367,-0.25301616867353355,-0.2633440480318379,-0.2678591915216653,-0.11395576929544561,0.0,0.0,-0.41058267100686446,-0.2912086646204914,-0.3327605209341851,0.023588132881157128,-0.46958409416586566,-0.7089590832466098,-0.6969842655190424,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.7227935263306783,-0.41058267100686446,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.4279811968911967,-0.3107410222662082,-0.6462700368327409,-0.43427453984051406,-0.29803092885244503,0.9920166617228922,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.41611763245548516,-0.35435783355621736,-0.4279811968911967,-0.6505277818513767,-0.46958409416586566,-0.7202794112191143,-0.6096736152611841,-0.6683652199157093,-0.3193399387189301,-0.6054191141979077,-0.7053157656447474,-0.6650047111623432,-0.27109701243064627,-0.32481389124461946,-0.329613117417704,-0.34524049764893733,-0.23753944797217075,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887641269362367,-0.25301616867353355,-0.2633440480318379,-0.2678591915216653,-0.11395576929544561,0.0,0.0,-0.41058267100686446,-0.2912086646204914,-0.3347602791064569,0.011243505926470804,-0.46958409416586566,-0.7089590832466098,-0.6969842655190424,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.7227935263306783,-0.41058267100686446,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.4279811968911967,-0.3107410222662082,-0.6462700368327409,-0.43427453984051406,-0.29803092885244503,0.9920166617228922,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.4161169266769504,-0.35435783355621736,-0.42644263395612686,-0.6392186258987741,-0.025882587867409896,-0.6690396980608032,-0.6096736152611841,-0.6613297965481756,-0.19870785273906144,-0.5882725199945332,-0.7053157656447474,-0.6267772151910005,-0.30880226766906016,-0.3247272401990967,-0.32961786946780525,-0.34523552337695895,-0.23247767050968102,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.4230445006639314,-0.3557695375293004,-0.342388714364892,-0.10735551570190865,-0.025882587867409896,-0.7019708221993293,-0.6656302834588801,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.6770587533850101,-0.4230445006639314,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.42644263395612686,-0.35794219020537904,-0.6675951892214005,-0.4738298401608538,-0.29803092885244503,-0.46564047386992874,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.41611559353971805,-0.35435783355621736,-0.4279811968911967,-0.6505277818513767,-0.46958409416586566,-0.7202794112191143,-0.6096736152611841,-0.6683652199157093,-0.3193399387189301,-0.6054191141979077,-0.7053157656447474,-0.6650047111623432,-0.3208945512062032,-0.3246622519149546,-0.32961786946780525,-0.34523129524577734,-0.2290809514230103,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.41058267100686446,-0.3381620267359889,-0.34977346350195776,-0.13014876517843227,-0.46958409416586566,-0.7089590832466098,-0.6969842655190424,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.7227935263306783,-0.41058267100686446,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.4279811968911967,-0.35794219020537904,-0.6415864753268203,-0.48895392557745426,-0.29803092885244503,0.9920166617228922,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.41611543670004364,-0.35435783355621736,-0.4279811968911967,-0.6505277818513767,-0.46958409416586566,-0.7202794112191143,-0.6096736152611841,-0.6683652199157093,-0.3193399387189301,-0.6054191141979077,-0.7053157656447474,-0.6650047111623432,-0.3218286822547047,-0.32465460623446735,-0.32961786946780525,-0.3452307978185795,-0.22868133741281374,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.41058267100686446,-0.3381620267359889,-0.35034393667998776,-0.13190954773517977,-0.46958409416586566,-0.7089590832466098,-0.6969842655190424,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.7227935263306783,-0.41058267100686446,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.4279811968911967,-0.35794219020537904,-0.6415864753268203,-0.48895392557745426,-0.29803092885244503,0.9920166617228922,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.41611428654243143,-0.35435783355621736,-0.4279811968911967,-0.6505277818513767,-0.46958409416586566,-0.7202794112191143,-0.6096736152611841,-0.6683652199157093,-0.3193399387189301,-0.6054191141979077,-0.7053157656447474,-0.6650047111623432,-0.3270479541295826,-0.3245985379108938,-0.32961786946780525,-0.34522715001912874,-0.22575083467137233,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.41058267100686446,-0.3381620267359889,-0.3535313423804829,-0.14174757093215268,-0.46958409416586566,-0.7089590832466098,-0.6969842655190424,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.7227935263306783,-0.41058267100686446,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.4279811968911967,-0.35794219020537904,-0.6415864753268203,-0.48895392557745426,-0.29803092885244503,0.9920166617228922,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.41611339778427653,-0.35435783355621736,-0.4279811968911967,-0.6505277818513767,-0.46958409416586566,-0.7202794112191143,-0.6096736152611841,-0.6683652199157093,-0.3193399387189301,-0.6054191141979077,-0.7053157656447474,-0.6650047111623432,-0.32979176658221565,-0.32455521238813245,-0.32961786946780525,-0.3452243312650077,-0.2234863552802585,-0.4160186996594003,-0.29083543414807694,-0.30221863427840984,-0.3450631663017801,-0.199779492157519,-0.26887815943758153,-0.25304796409918456,-0.2633440480318379,-0.26787218974144394,-0.13210178899585237,0.0,0.0,-0.41058267100686446,-0.3381620267359889,-0.35520698673255974,-0.14691949743120114,-0.46958409416586566,-0.7089590832466098,-0.6969842655190424,-0.7235490641043354,-0.509294480710923,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,1.224744871391589,0.0,-0.7227935263306783,-0.41058267100686446,0.0,0.0,0.0,0.0,0.0,0.0,-0.35435783355621736,-0.4279811968911967,-0.35794219020537904,-0.6415864753268203,-0.48895392557745426,-0.29803092885244503,0.9920166617228922,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
-0.4161127442856332,-0.3416871124517042,-0.40182562699500907,-0.5543999562542542,3.3018787093710085,-0.2847418493734697,-0.6096736152611841,-0.47958135955355286,2.917621035074213,-0.1453188364073585,-0.7053157656447474,-0.117693077448259,-0.3159947039623821,-0.32475187628066265,-0.32955554644320145,-0.3452229218879471,-0.23947091568812076,-0.41601859504594263,-0.29083262601058585,-0.30221863427840984,-0.34506283470602844,-0.17073825768277368,-0.268878016846238,-0.25304536855423343,-0.2633440480318379,-0.26787112866227836,-0.13062048126520692,0.0,0.0,-0.3773511252546859,-0.2912086646204914,-0.34678113020869705,-0.12091283881123006,3.3018787093710085,-0.5214407451445823,-0.2005462162331389,-0.513492154019755,-0.49454441926937914,-0.13018891098082386,-0.2672612419124244,-0.8451542547285167,-0.816496580927726,0.0,-0.11934860551977852,-0.3773511252546859,0.0,0.0,0.0,0.0,0.0,0.0,-0.3416871124517042,-0.40182562699500907,-0.3107410222662082,-0.670584696565605,-0.7728213749351863,-0.26344320016550754,0.9920166617228922,-0.23461632767347718,-0.24835095837634674,-0.13443223520649777,-0.3717023941475794,-0.32096341298848785,-0.3616678866462927
